student_id,age,gender,cgpa,attendance_percentage,backlogs,coding_score,aptitude_score,communication_score,technical_score,projects_count,major_projects,internships_count,internship_months,certifications_count,hackathons_participated,hackathons_won,coding_platform_score,github_projects,linkedin_score,resume_score,soft_skills_score,leadership_score,extracurricular_score,training_hours,mock_interview_score,preferred_domain,placed
STU107402,23,Female,8.34,95.4,3,44.6,61.8,75.6,70.2,4,1,0,0.0,2,4,2,617,6,52.6,56.3,83.9,67.1,68.6,58.6,63.6,Data Science,0
STU104459,21,Female,7.02,72.9,0,50.6,49.6,78.5,62.3,3,0,1,5.4,0,2,0,900,3,67.7,62.0,88.9,53.8,76.8,87.7,88.7,Data Science,0
STU108637,22,Male,6.99,100.0,1,68.6,61.1,84.5,65.4,2,0,0,0.0,0,2,0,764,2,55.3,62.2,70.1,49.5,56.1,88.0,81.5,Business Analytics,0
STU105558,22,Female,7.16,85.4,1,50.3,31.8,58.5,57.7,2,2,0,1.7,3,0,0,401,3,55.1,66.8,63.4,53.3,64.7,78.9,86.2,Software Development,0
STU104870,22,Male,8.23,67.3,1,72.9,60.9,,46.5,2,1,0,0.6,2,0,0,1199,2,61.7,60.4,79.0,31.7,64.1,75.9,93.1,AI/ML,1
STU104867,21,Female,7.6,71.0,0,,61.3,67.7,55.8,2,1,1,5.3,0,2,1,702,4,44.9,61.3,59.3,57.2,64.9,28.2,79.3,Software Development,0
STU103935,22,Male,8.1,70.3,1,68.0,44.7,53.0,54.4,4,1,0,0.0,3,1,0,806,4,50.3,73.1,57.0,36.2,67.2,38.9,60.8,AI/ML,0
STU109701,21,Female,6.52,84.9,0,49.0,55.3,60.8,34.3,1,0,0,1.2,2,3,1,417,2,64.7,56.8,76.0,49.3,73.8,53.9,64.2,Cloud Computing,0
STU102592,24,Female,8.44,79.7,0,41.4,45.7,71.1,68.6,1,0,0,0.3,0,1,0,844,2,83.2,67.1,72.5,56.6,65.1,44.8,77.0,Cloud Computing,0
STU107607,22,Male,6.62,84.1,1,45.5,62.4,60.2,39.3,4,2,0,1.4,2,2,0,391,5,46.4,66.6,,35.6,66.7,75.0,81.1,Software Development,0
STU107723,22,Female,7.19,67.5,0,66.3,34.1,62.7,20.2,2,1,0,1.4,1,0,0,755,2,55.0,63.1,70.1,28.1,37.8,50.0,63.6,Data Science,0
STU104408,22,Female,8.83,79.0,0,47.6,71.5,62.6,54.8,1,0,1,4.2,2,3,0,742,0,48.5,62.3,65.5,22.6,52.1,46.8,86.7,Cyber Security,1
STU105374,21,Male,8.24,,0,50.9,60.4,76.0,73.7,4,1,1,3.1,1,0,0,737,5,51.8,75.9,81.1,19.1,61.5,20.0,81.0,Data Science,0
STU106508,22,Female,6.95,83.3,0,49.5,48.4,45.3,67.6,3,2,0,2.0,3,2,1,575,2,60.7,,63.8,20.7,43.0,40.8,69.5,Data Science,0
STU102114,22,Male,6.56,90.8,0,42.3,32.2,77.5,42.7,2,0,1,3.7,3,0,0,733,1,84.0,56.6,75.1,80.8,58.1,68.4,98.3,Business Analytics,1
STU102082,22,Male,7.62,73.5,0,72.9,54.5,44.7,56.6,4,0,3,14.1,3,0,0,775,6,60.5,68.9,73.5,39.8,91.4,73.4,66.7,Data Science,1
STU104977,22,Female,6.75,82.1,0,41.6,49.4,54.3,61.9,2,0,0,1.0,7,2,0,765,2,64.2,75.1,70.2,86.2,69.9,38.6,79.4,Cyber Security,0
STU107097,20,Male,7.14,75.6,1,44.9,56.0,64.3,15.0,2,1,1,3.8,1,2,0,544,3,53.5,48.0,72.7,45.4,66.4,,53.0,Business Analytics,0
STU107237,24,Female,7.4,85.1,0,46.0,49.5,54.6,61.2,1,0,0,0.0,0,0,0,100,0,38.0,41.8,85.0,19.4,38.3,36.7,75.2,Data Science,0
STU102106,21,Female,6.25,86.4,2,60.1,49.9,78.3,49.2,2,1,0,0.2,4,1,0,618,1,55.1,77.8,71.7,68.2,63.9,40.5,83.9,Software Development,0
STU107359,20,Male,7.27,63.6,0,76.5,48.2,40.8,47.9,2,1,0,0.0,3,4,1,1017,1,63.0,51.1,72.3,54.0,35.3,69.3,65.2,Data Science,0
STU104234,23,Male,7.21,87.6,0,48.5,79.5,50.8,55.4,3,2,2,7.0,4,2,0,801,3,75.3,56.4,72.0,57.1,60.4,79.3,76.8,Business Analytics,0
STU107302,21,Female,7.19,58.5,0,63.5,46.8,82.6,56.3,3,0,1,3.1,3,1,0,1021,3,72.5,54.5,100.0,58.4,85.7,55.3,81.5,Cloud Computing,0
STU104653,22,Male,6.88,82.9,0,64.5,47.4,40.4,34.3,8,6,1,6.1,0,3,0,1033,7,54.2,79.0,73.7,27.3,44.6,37.6,60.5,Data Science,0
STU100983,22,Female,6.53,92.8,0,52.9,48.6,70.3,52.3,3,2,0,0.0,0,3,0,477,3,33.1,62.9,82.6,52.1,57.8,89.1,73.2,Software Development,0
STU100013,22,Male,6.73,89.4,1,28.3,68.8,71.1,70.9,3,1,3,11.7,2,1,0,325,3,79.8,61.8,77.9,52.5,52.6,70.1,81.6,Software Development,0
STU105188,22,Male,8.47,83.6,0,64.2,65.7,59.9,42.1,0,0,0,1.3,3,2,0,841,0,53.7,48.1,68.7,53.3,28.4,125.7,50.8,Cloud Computing,0
STU106357,23,Female,7.1,72.5,1,38.1,58.5,45.4,30.3,3,2,0,0.0,1,1,0,670,3,53.7,46.5,73.5,69.8,83.4,,55.8,Cloud Computing,0
STU103316,23,Male,8.74,89.3,0,85.8,56.3,52.8,66.8,4,3,2,3.3,2,1,0,996,3,77.9,58.3,95.8,66.0,43.0,56.1,65.6,Software Development,0
STU102093,22,Male,7.51,87.0,0,52.1,56.9,58.3,48.6,2,0,0,,2,0,0,679,2,53.4,50.0,78.5,39.8,58.7,60.5,89.5,Cyber Security,0
STU105588,23,Male,6.97,73.5,0,50.1,53.3,74.6,43.4,2,0,2,6.8,1,1,0,614,2,51.4,57.1,76.1,75.9,68.1,18.0,83.0,Software Development,0
STU102669,22,Female,6.42,73.7,0,15.0,71.0,50.9,44.3,3,1,1,4.9,2,1,0,435,3,49.6,72.5,64.6,31.1,43.6,25.6,68.6,Data Science,0
STU106588,22,Other,8.37,65.5,0,35.4,25.7,,72.1,3,0,2,7.2,2,2,0,715,4,80.6,69.0,65.4,58.7,62.2,32.3,78.5,AI/ML,1
STU109334,21,Male,7.69,74.0,1,67.2,34.7,63.7,50.2,9,5,2,9.4,3,1,0,1316,9,,99.1,78.9,47.1,64.3,77.6,55.0,Cloud Computing,0
STU101878,24,Male,7.75,85.5,0,43.5,55.3,59.8,73.2,2,1,2,5.8,1,3,0,570,3,62.3,62.9,85.2,67.0,49.5,88.2,88.1,Data Science,0
STU103656,22,Male,8.62,75.2,0,47.6,50.7,87.6,71.8,4,1,0,,6,4,0,755,5,54.3,80.6,95.8,63.3,72.0,80.9,88.2,Data Science,0
STU108309,21,Female,7.1,87.4,0,52.4,66.8,45.5,45.3,2,1,2,7.6,2,3,0,885,3,,49.7,63.2,60.9,60.8,35.2,73.7,Cloud Computing,0
STU103247,21,Male,8.86,68.9,0,63.4,81.8,84.5,83.9,3,1,2,7.2,0,2,0,912,3,53.3,73.7,82.6,34.9,31.9,120.4,87.6,Cloud Computing,0
STU108953,20,Other,7.2,91.7,0,35.5,35.3,57.7,39.7,4,2,0,0.4,1,0,0,715,3,63.9,66.9,71.7,42.5,73.9,46.1,71.0,Software Development,0
STU103337,21,Male,7.76,73.8,1,63.3,58.7,61.0,59.3,6,2,1,,0,0,0,968,5,60.7,71.1,78.1,79.5,75.7,119.8,63.6,Data Science,0
STU102080,21,Male,8.53,75.6,1,59.6,69.1,33.4,34.1,4,2,1,3.9,3,3,0,863,7,72.0,77.7,66.1,48.5,62.2,25.2,45.1,Data Science,0
STU109242,22,Female,6.59,93.5,1,36.7,51.3,45.0,37.3,4,0,0,0.7,3,0,0,656,3,66.3,,,60.3,63.2,62.7,75.9,AI/ML,1
STU104640,21,Male,6.47,76.4,0,42.7,41.6,65.0,50.5,2,1,1,6.2,3,3,0,773,1,76.9,68.8,66.3,32.5,88.5,102.2,73.0,Business Analytics,0
STU101855,22,Male,8.13,80.8,0,68.0,57.6,73.2,61.5,1,1,0,0.2,6,4,1,866,1,64.8,59.9,78.3,76.6,48.9,80.7,70.9,Data Science,0
STU101418,23,Male,6.76,85.1,0,49.1,30.9,71.7,33.0,5,1,1,,2,1,0,710,5,67.1,72.1,68.0,52.0,49.2,89.0,,Cyber Security,0
STU102329,22,Female,6.62,64.7,1,68.2,45.4,56.1,47.6,5,1,0,0.0,3,0,0,663,4,60.0,81.7,66.0,47.3,55.4,29.9,72.8,AI/ML,0
STU106626,22,Female,6.29,73.6,1,48.8,41.6,52.8,77.0,4,3,2,5.6,3,3,0,620,3,68.0,72.0,72.8,36.0,52.0,22.8,93.6,Software Development,0
STU105024,21,Male,6.57,60.2,0,45.6,60.2,63.4,51.5,4,1,1,3.8,1,1,0,794,5,,48.5,84.6,40.5,75.8,126.4,77.0,Data Science,0
STU106076,19,Female,7.51,84.5,1,68.1,43.5,70.0,79.1,2,0,1,3.5,1,1,0,864,2,59.4,52.9,62.2,66.6,66.3,50.6,85.6,Data Science,0
STU107874,21,Male,7.2,81.9,0,30.2,50.3,56.9,32.8,1,0,0,0.3,1,1,0,391,1,45.1,64.3,57.1,70.9,56.0,64.1,59.7,Software Development,0
STU107549,23,Male,7.12,97.2,0,55.2,43.7,46.6,60.5,3,0,1,,1,2,0,1069,3,48.0,54.5,56.1,62.1,65.9,22.4,71.0,Software Development,0
STU102846,21,Other,8.16,89.3,1,49.6,58.5,72.2,54.8,5,1,1,7.2,0,3,0,942,5,74.3,51.7,61.4,43.2,77.0,46.1,75.9,Cyber Security,0
STU109859,21,Male,7.2,76.7,0,30.0,58.5,40.6,44.2,4,2,1,1.8,3,2,0,613,4,76.6,73.4,81.9,51.5,51.8,52.4,71.2,Cyber Security,0
STU105734,22,Male,7.03,89.6,1,62.6,66.2,59.8,35.3,2,0,1,5.0,1,1,0,981,2,64.4,57.6,74.6,44.9,53.7,49.3,70.2,Software Development,0
STU104733,24,Female,7.62,60.9,0,42.1,73.5,59.1,58.8,5,2,2,8.7,4,3,0,404,6,61.3,83.4,93.4,41.5,63.1,98.5,67.7,Software Development,1
STU104531,23,Male,6.86,100.0,0,19.5,,66.5,27.1,4,2,0,2.5,2,1,0,578,4,59.5,72.0,77.2,30.0,61.6,45.7,65.1,Data Science,0
STU103253,20,Male,8.98,59.7,0,65.4,77.0,54.1,70.6,0,0,1,1.3,1,3,0,384,0,65.5,54.6,63.0,68.6,40.3,19.1,61.4,Cyber Security,0
STU109505,22,Male,7.33,81.8,0,51.5,47.2,46.6,43.3,2,0,0,1.0,1,1,1,867,2,69.4,51.6,62.1,64.1,43.5,41.2,71.6,Software Development,0
STU107826,22,Female,6.55,92.3,1,44.3,41.9,32.8,75.7,1,0,2,8.9,4,0,0,951,0,95.6,44.0,37.9,45.6,58.3,41.0,68.5,Business Analytics,1
STU106986,22,Male,9.19,100.0,0,23.7,72.7,69.8,50.3,3,1,4,10.0,4,6,0,789,3,71.8,80.0,47.2,69.4,57.6,65.3,76.3,Cloud Computing,1
STU103138,23,Male,6.85,79.0,0,46.3,29.5,36.8,22.8,0,0,3,10.4,3,3,2,866,2,78.7,56.0,61.2,44.3,28.6,72.9,58.9,Software Development,0
STU108909,21,Male,6.95,85.3,1,30.0,45.1,61.5,35.2,2,0,1,4.7,2,2,0,234,1,70.2,52.6,74.6,57.3,54.1,72.8,55.9,Cloud Computing,0
STU103201,21,Female,7.62,78.5,1,26.3,61.1,65.8,46.4,4,1,1,3.4,4,0,0,722,5,59.3,71.8,55.0,28.8,30.2,47.0,61.6,Data Science,0
STU101276,22,Male,7.18,73.8,1,53.2,43.7,56.9,54.4,3,0,2,8.8,1,1,0,845,5,74.3,75.4,78.0,40.4,52.4,48.6,59.8,Software Development,0
STU104343,22,Female,6.24,93.6,0,21.3,27.2,61.8,69.1,3,2,1,3.8,3,1,0,355,2,55.5,69.5,70.8,60.2,10.0,66.9,87.1,AI/ML,1
STU105478,22,Male,7.71,71.1,0,49.9,54.3,62.4,54.1,4,2,1,6.2,1,0,0,789,4,53.6,57.9,67.0,37.1,47.3,46.9,60.8,Data Science,0
STU107420,20,Female,7.33,84.1,0,52.1,68.2,61.5,51.9,2,1,2,6.1,1,0,0,797,1,76.1,71.5,53.8,53.7,85.1,10.0,66.5,Data Science,0
STU103737,21,Female,8.32,75.5,2,48.1,57.9,38.5,46.2,2,0,2,9.8,3,0,0,698,1,56.0,52.3,57.8,32.3,80.3,22.6,70.4,Cloud Computing,1
STU106168,19,Male,7.21,89.2,0,46.3,55.2,61.7,34.1,5,3,0,1.8,3,0,0,550,5,82.2,73.2,56.0,60.6,77.6,47.1,68.6,Data Science,0
STU100745,22,Male,8.16,77.3,0,78.5,63.8,65.2,65.8,5,0,0,2.3,5,0,0,982,6,59.1,88.4,85.6,61.8,76.5,88.1,72.8,Cyber Security,1
STU107555,23,Female,7.61,81.0,0,40.6,75.7,34.1,46.9,3,0,2,7.3,1,3,0,936,3,58.3,53.2,59.3,42.7,52.5,84.1,76.1,Business Analytics,0
STU102123,21,Female,7.64,80.1,2,41.6,,75.4,61.3,5,1,1,5.4,1,1,0,1004,7,65.1,57.5,62.9,53.2,43.6,53.8,75.7,AI/ML,0
STU100845,22,Male,7.11,72.1,0,57.6,45.1,47.6,73.5,6,3,0,0.0,0,1,0,526,9,64.8,79.3,56.4,48.9,43.5,79.8,75.0,Software Development,0
STU101634,22,Female,7.56,80.8,0,42.1,35.1,56.5,40.0,3,2,0,0.0,0,3,1,689,4,63.4,63.9,55.3,55.4,71.1,56.5,67.9,Cyber Security,1
STU106019,23,Male,6.2,94.1,1,41.5,35.4,55.5,55.2,6,1,0,0.0,2,1,1,1082,5,50.3,50.1,73.3,44.8,57.8,18.1,76.8,Business Analytics,0
STU100673,21,Female,7.61,84.7,1,75.7,60.4,,81.0,2,0,2,6.8,4,1,0,465,2,78.0,67.6,79.2,29.1,88.3,,83.9,Data Science,0
STU107653,22,Female,7.71,93.2,0,44.0,56.3,57.0,42.2,3,1,0,0.0,3,3,0,636,2,78.9,70.9,58.9,66.4,59.6,73.3,87.7,Software Development,0
STU100696,21,Male,7.47,85.8,2,57.3,55.6,48.7,46.4,3,0,0,0.0,4,2,0,799,4,75.8,78.8,70.4,63.7,64.2,96.4,78.6,Business Analytics,0
STU109771,23,Male,9.05,68.0,2,78.5,52.6,45.4,62.7,0,0,0,0.0,5,0,0,1210,0,75.2,63.7,69.6,42.5,55.8,77.5,90.4,Data Science,0
STU108525,23,Male,6.99,78.8,1,39.4,55.1,29.5,50.9,4,0,1,5.9,1,3,0,191,5,44.4,77.3,65.5,65.5,68.5,46.8,,AI/ML,0
STU107563,21,Female,8.14,83.0,0,57.8,72.0,,60.1,3,1,0,0.0,2,0,0,1022,5,78.1,38.3,63.9,54.7,49.0,32.1,79.1,Business Analytics,1
STU105788,21,Female,6.44,84.5,0,44.3,55.8,59.3,29.5,2,2,2,6.1,4,3,0,762,1,79.6,59.2,72.2,58.8,75.5,62.7,85.5,Business Analytics,0
STU109031,22,Male,7.08,,0,39.0,59.6,41.7,31.0,5,3,1,3.2,2,3,0,484,4,67.1,73.6,50.3,72.3,69.8,66.1,68.6,Data Science,0
STU101688,22,Female,8.38,72.4,1,61.0,51.9,77.3,51.7,3,2,1,1.7,1,2,0,600,2,50.5,68.7,77.4,34.3,51.6,63.0,82.4,Cyber Security,0
STU102419,22,Male,7.5,74.9,0,37.8,66.8,74.8,50.0,1,1,0,0.0,1,1,0,1030,1,50.7,45.9,70.7,40.6,58.6,120.4,75.1,Software Development,0
STU102337,25,Female,8.92,81.7,0,32.9,76.8,52.3,78.3,1,1,0,1.3,2,2,0,1064,1,65.8,57.7,60.9,64.7,58.1,56.4,71.6,AI/ML,1
STU107813,21,Male,8.92,86.9,0,88.0,76.4,44.2,72.2,4,2,0,0.4,0,0,0,710,5,35.2,71.1,75.7,33.4,57.3,45.8,87.3,Software Development,0
STU107731,21,Male,7.38,77.8,1,52.6,60.8,44.0,67.8,0,0,2,8.3,2,1,0,605,0,60.0,,78.9,32.8,66.5,33.3,52.7,Business Analytics,1
STU109068,23,Female,6.05,77.5,0,58.7,50.0,66.4,42.0,2,1,2,9.1,4,0,0,674,2,86.0,54.9,69.3,69.5,59.1,45.5,,Cyber Security,0
STU106660,20,Male,7.39,88.8,0,79.0,47.7,52.8,60.1,2,0,2,9.6,2,1,0,1112,1,60.1,57.7,65.9,78.3,82.0,57.7,54.4,Data Science,0
STU108004,21,Female,5.92,83.2,1,37.6,32.9,47.4,,1,1,1,3.3,1,3,0,727,6,51.7,53.7,78.5,51.7,89.3,35.5,74.6,Business Analytics,0
STU100895,21,Male,5.78,69.2,0,32.1,54.0,48.3,53.1,3,1,0,0.1,2,2,1,760,3,64.0,67.9,66.0,37.3,83.7,28.8,60.9,Software Development,0
STU104725,22,Female,8.55,78.5,0,53.8,72.4,61.4,74.4,3,0,1,5.5,2,0,0,732,2,64.5,54.5,75.6,29.9,98.4,60.9,54.8,Software Development,1
STU101750,23,Male,7.83,75.3,0,71.6,28.3,55.2,31.3,2,0,1,5.6,4,2,0,319,1,46.4,56.4,74.0,70.1,58.4,70.5,63.8,AI/ML,0
STU103228,22,Male,7.8,76.0,0,50.8,65.8,63.8,53.4,6,2,0,0.3,2,1,0,971,5,59.6,76.3,73.9,59.4,40.2,106.5,78.5,Software Development,0
STU100425,21,Male,6.61,72.4,0,47.4,34.8,77.3,41.4,0,0,0,0.0,0,0,0,746,0,47.9,46.0,69.8,44.4,34.3,55.1,56.9,AI/ML,0
STU106589,21,Female,8.42,73.9,0,75.0,50.0,59.9,42.6,0,0,0,0.0,0,1,1,1091,0,64.3,58.1,69.9,45.2,62.5,96.5,67.5,Software Development,0
STU109603,23,Female,8.47,82.6,2,80.6,47.8,71.4,69.1,0,0,0,0.0,1,0,0,529,0,59.4,61.0,83.7,46.7,66.7,102.1,,Software Development,0
STU103368,21,Male,7.2,90.4,1,22.0,64.7,71.4,44.8,3,0,2,6.1,2,2,0,492,3,59.2,48.5,80.0,83.7,51.0,54.1,56.7,Business Analytics,0
STU108470,22,Male,7.64,65.9,1,61.5,73.1,70.3,56.5,1,1,1,4.8,0,1,1,1028,0,50.5,48.4,74.9,55.5,65.8,83.1,98.3,Cyber Security,1
STU108875,22,Female,7.47,79.9,1,,42.3,72.6,67.3,3,2,1,1.4,2,3,0,800,3,56.0,69.2,78.2,52.6,100.0,38.2,67.6,Data Science,0
STU102616,21,Male,6.93,76.8,0,42.0,77.7,39.0,56.8,0,0,0,0.0,1,1,0,958,2,64.8,54.1,56.5,51.0,79.4,35.0,59.4,AI/ML,0
STU104817,24,Female,6.64,91.1,2,28.3,48.1,65.0,70.0,4,1,1,7.1,2,3,0,1078,3,72.5,75.5,66.8,60.1,87.6,50.3,72.1,Cloud Computing,0
STU107117,22,Male,7.94,86.4,0,48.9,48.5,74.4,48.7,4,0,1,3.7,4,3,0,537,4,68.4,91.8,86.0,40.7,85.5,30.5,64.7,Data Science,0
STU104597,21,Male,6.92,82.7,1,51.8,35.3,51.0,49.0,2,1,1,3.9,3,3,1,641,1,56.0,,71.5,63.8,63.0,16.3,70.6,AI/ML,0
STU100737,23,Male,7.57,83.3,0,64.8,69.1,48.4,30.5,2,2,1,3.0,2,3,1,560,1,67.6,61.6,60.7,64.1,75.8,145.7,74.1,Software Development,0
STU106694,22,Male,7.02,87.1,2,51.7,49.8,70.3,71.4,0,0,1,5.9,0,1,0,507,0,78.9,44.7,,61.0,59.0,37.1,100.0,Cloud Computing,0
STU105330,22,Female,7.79,78.7,0,46.0,67.6,58.1,50.2,3,1,0,0.5,1,1,1,624,3,48.4,56.5,72.8,63.7,57.2,61.0,79.2,AI/ML,0
STU103167,21,Male,8.69,82.0,0,46.0,60.2,74.7,44.1,2,0,1,6.6,3,0,0,433,3,73.7,47.7,70.2,40.8,84.9,57.2,82.0,Data Science,0
STU105345,22,Male,8.56,75.9,0,54.5,56.2,46.6,50.4,1,0,1,2.8,1,0,0,793,2,35.6,58.4,78.4,61.9,47.9,,96.7,Software Development,0
STU106165,23,Male,7.33,78.6,1,40.7,60.6,60.6,57.3,4,0,0,0.0,2,6,0,202,5,53.0,68.7,69.7,66.1,54.3,135.0,75.6,Data Science,1
STU101227,23,Male,8.09,73.2,0,61.3,76.3,67.2,61.2,6,2,1,4.6,2,3,1,756,6,59.3,80.4,63.5,58.7,63.5,125.2,,Software Development,0
STU108090,21,Male,7.56,81.9,0,50.2,64.1,49.9,45.6,4,2,2,7.0,3,2,0,1142,5,45.6,56.5,64.4,58.0,79.2,134.2,66.0,Data Science,0
STU106735,22,Male,7.24,83.0,0,61.8,70.8,69.1,47.2,4,1,2,6.0,3,2,0,788,3,69.6,62.9,79.8,46.5,58.5,41.0,72.8,Software Development,0
STU108832,22,Female,7.01,71.5,1,61.5,54.0,71.4,54.8,6,3,1,0.6,1,1,0,1360,5,57.9,64.4,69.0,33.9,48.4,36.6,86.4,Software Development,1
STU103130,22,Female,5.79,77.3,0,53.8,66.0,48.1,31.9,2,1,0,1.1,1,1,0,693,4,41.9,58.2,77.9,56.2,58.7,70.4,54.1,Data Science,0
STU103960,21,Female,7.4,68.4,1,42.2,33.2,45.0,63.1,0,0,0,0.5,6,0,0,231,1,72.1,63.0,72.7,57.8,24.4,70.2,59.4,Business Analytics,0
STU102540,22,Male,6.58,76.5,0,45.0,40.9,49.7,38.0,2,1,1,6.0,2,2,0,1296,2,58.9,38.9,73.1,58.7,73.7,34.6,54.1,Cloud Computing,0
STU107303,21,Female,6.89,97.5,2,15.0,56.6,48.0,65.1,2,1,0,1.5,4,0,0,450,2,62.9,58.3,,62.3,53.5,63.8,68.6,Business Analytics,1
STU101450,21,Female,7.96,71.6,0,61.9,56.3,57.5,58.3,3,0,2,4.8,4,2,0,757,2,74.0,61.4,75.9,40.7,61.4,44.4,65.2,AI/ML,0
STU106343,22,Male,8.49,82.1,1,66.9,57.7,58.4,80.7,5,0,2,10.0,2,4,0,772,8,43.9,70.3,71.9,39.5,72.2,28.6,75.6,AI/ML,0
STU100944,23,Female,7.45,100.0,1,26.4,47.1,74.4,60.9,7,2,0,0.0,4,4,2,925,8,53.9,81.0,77.7,83.0,49.3,68.2,87.1,Software Development,0
STU108323,20,Female,7.54,71.0,0,,24.4,80.4,47.4,0,0,0,0.1,3,1,0,393,2,57.4,52.2,84.1,71.0,30.7,101.9,49.5,Cyber Security,0
STU100121,21,Male,8.0,82.2,2,72.9,46.7,63.5,74.2,5,1,0,0.0,2,1,0,472,4,69.7,65.4,87.1,61.3,58.7,36.4,92.0,Software Development,0
STU106148,21,Male,8.27,81.1,0,69.5,30.7,37.4,60.4,4,0,1,,2,1,0,708,6,52.8,63.4,88.2,48.9,55.9,66.0,74.0,AI/ML,0
STU100344,22,Male,8.01,79.3,0,45.3,68.7,58.9,74.6,2,0,0,0.0,0,1,0,1027,3,58.7,54.0,74.8,63.9,77.6,40.2,81.1,AI/ML,0
STU109262,22,Male,7.58,61.2,0,27.6,49.7,53.3,68.7,3,1,1,3.7,1,2,0,252,3,61.8,69.8,59.7,74.8,34.4,59.3,85.9,Data Science,0
STU106098,21,Male,7.89,82.4,0,57.8,74.2,38.4,49.6,2,1,2,9.9,2,0,0,782,3,62.6,53.8,78.7,49.6,61.2,29.3,75.0,Cyber Security,1
STU105213,21,Male,7.93,89.0,0,46.6,74.6,56.2,23.1,2,0,1,6.4,1,2,0,553,2,65.0,53.4,66.4,32.9,62.7,50.4,44.1,Business Analytics,0
STU103265,21,Male,9.57,98.6,0,67.7,45.4,44.1,84.1,3,3,0,0.0,2,2,0,959,5,51.5,75.5,56.4,58.9,60.1,,72.9,Software Development,1
STU103142,25,Female,7.29,88.3,1,72.8,53.3,46.3,49.4,2,1,1,4.6,4,1,0,890,1,66.5,56.5,62.2,45.0,48.5,58.7,66.2,AI/ML,1
STU106107,21,Male,9.1,94.4,0,58.8,76.0,71.0,,5,2,2,4.8,0,3,0,313,6,44.0,59.9,85.5,87.1,51.7,32.4,81.8,Data Science,0
STU109854,22,Male,5.49,70.4,0,34.5,44.6,54.2,57.9,1,1,2,5.6,1,1,0,697,1,78.0,68.4,,56.6,62.6,25.7,87.6,Data Science,0
STU100690,21,Male,8.6,89.3,2,68.7,61.3,46.5,55.8,2,0,1,4.0,1,0,0,778,3,50.5,52.7,74.3,55.9,41.5,7.6,74.3,Cloud Computing,0
STU103324,23,Other,8.36,79.4,1,84.1,48.1,65.7,48.1,3,1,0,0.0,5,0,0,966,2,70.8,74.8,74.7,37.8,80.0,30.1,78.6,Data Science,0
STU109164,21,Male,6.58,79.2,3,26.8,53.5,58.8,39.2,2,1,2,8.7,2,0,0,414,2,64.9,67.2,,39.2,72.4,31.6,67.5,Business Analytics,1
STU108279,22,Other,7.69,96.6,1,74.9,36.8,87.4,36.8,1,0,2,9.7,0,1,0,1207,3,51.2,46.5,83.1,38.3,46.9,57.0,76.0,Cloud Computing,0
STU100248,24,Male,8.0,,0,61.4,36.1,52.9,33.1,3,1,1,4.5,1,1,0,772,4,64.2,58.9,60.3,78.2,71.8,44.5,72.9,AI/ML,0
STU108455,21,Male,9.68,75.8,0,74.8,82.2,52.4,93.6,3,1,0,1.8,2,0,0,753,2,66.0,61.5,69.8,70.4,22.8,13.0,80.1,Business Analytics,1
STU105739,20,Female,7.87,90.5,0,77.7,79.0,49.5,64.7,2,0,0,0.0,4,2,0,1071,5,49.1,56.4,47.5,65.5,78.1,32.2,61.0,Data Science,1
STU102486,22,Male,7.46,77.6,1,45.2,48.0,52.0,60.7,3,2,2,12.0,2,2,0,804,3,66.9,52.4,54.7,54.2,45.9,,78.1,AI/ML,1
STU100054,21,Female,8.13,83.2,1,61.0,59.5,59.0,33.8,4,3,3,10.5,1,0,0,807,3,66.1,72.0,55.7,62.4,51.9,73.6,60.6,AI/ML,0
STU102774,22,Male,7.36,78.8,1,38.4,56.0,57.3,49.0,4,0,1,3.3,1,2,0,940,4,57.8,54.6,64.4,73.6,82.7,98.5,70.7,AI/ML,0
STU108613,21,Female,6.5,77.6,1,62.2,51.6,71.4,26.4,2,0,0,0.5,2,4,0,762,3,79.0,75.6,69.2,47.6,40.0,40.0,71.5,Software Development,0
STU105676,21,Male,8.17,,1,31.2,70.1,,66.9,2,1,0,1.4,1,3,0,808,2,54.9,59.8,70.8,77.1,44.8,113.0,65.2,Data Science,0
STU103318,21,Female,7.69,81.4,0,48.4,58.8,60.4,61.2,2,0,2,6.7,2,1,0,465,1,68.8,47.5,81.9,59.8,82.6,46.3,74.8,Cloud Computing,1
STU109203,21,Female,8.08,80.6,2,41.5,69.4,57.3,38.9,2,0,0,2.0,4,2,0,493,2,71.7,58.9,69.5,64.4,50.1,37.3,69.6,Business Analytics,1
STU107260,21,Male,7.62,64.9,0,51.1,79.4,41.5,46.4,4,0,0,0.0,3,1,0,253,4,79.7,81.9,55.9,59.1,67.7,75.3,65.0,Software Development,0
STU109530,20,Female,7.44,91.0,1,59.2,57.7,64.6,57.8,1,1,0,0.0,4,0,0,469,0,55.9,67.4,80.4,71.8,71.1,37.5,84.8,Software Development,0
STU104623,22,Male,7.82,84.5,0,51.7,76.4,57.7,46.0,2,1,1,3.0,1,1,0,698,1,62.5,53.7,61.7,53.9,57.6,180.0,70.0,Software Development,0
STU103472,21,Female,7.57,87.3,0,50.7,,55.3,54.5,3,1,0,0.0,1,6,1,467,2,59.1,69.8,69.6,63.5,87.4,36.7,81.5,AI/ML,0
